Oeuvre,Date,Langue,Play Genre,Most taltkative character,Order in didascaly,Gender,WC,Sentence_count,Verbs,Conjugated verbs,Punctuation,Dots,Commas,Semi-colons,Colons,Exclamations,Questions,Ellipsis,Parenthesis,Quotes,Apostrophes,Hyphens,Word length,Words longer than 6 letters,WPS,Unique ratio,Unique ratio lemma,Lexical richness,Pronouns,Individual vs collective pronouns,First-person pronouns,First-person pronouns / Pronouns,Nouns,Articles,Definite articles,Definite vs undefinite articles,Determiners,Possessives,Demonstratives,Adverbs,Temporal adverbs,Locative adverbs,Manner adverbs,Affirmation adverbs,Doubt adverbs,Intentional adverbs,Prepositions,Conjunctions,Adjectives,Negations,Negations / verbs,Numbers,Interjections,Future,Present,Simple past,Imperfect,Gerundive,Progressive,Tense alternance,Proximal vs distal deictics,Subjunctive,Conditional,Imperative,Indicative,Stative verbs,Stative / verbs,Linking verbs,Semantic modality,Modal verbs,Modal verbs extended,Internal vs external modals,Transitive,Grammatical agency,Individuated vs unindividuated objects,Active vs Passive Voice,Directional prep,Directional prep on adp,Manner prep,Manner prep on adp,Semantic modality with locutor as subject,Internal vs external modals with locutor as subject,Active vs Passive voice with locutor as subject,Telicity,Verb with locutor as subject,Linking verbs with locutor as subject,Modal verbs with locutor as subject,Modal verbs extended with locutor as subject,Total deictics,Conservative deictics,Abstractness ratio based on POS,Formality index,Implicit style,Dynamic style,Categorical style,Categorical style conservative,Perfect vs imperfect tense
MOLIERE-1682-MEDECINVOLANT93.txt,1682,français,Farce,SGANARELLE,"{'VALÈRE': 1.0, 'SABINE': 0.5, 'SGANARELLE': 0.3333333333333333, 'GORGIBUS': 0.25, 'GROS-RENÉ': 0.2, 'LUCILE': 0.16666666666666666, 'UN AVOCAT': 0.14285714285714285}",male,3961,302,0.185811664,0.741847826,0.263569806,0.196360153,0.304597701,0.052681992,0.058429119,0.041187739,0.038314176,0.012452107,0.004789272,0.000957854,0.228927203,0.061302682,4.178742742,0.17672305,13.11589404,0.207270891,0.837974684,43.6090594,0.206261045,1.718309859,0.055289068,0.268053856,0.162080283,0.062105529,0.053016915,3.181818182,0.096692754,0.026003534,0.006563999,0.084574602,0.012875536,0.014390305,0.012875536,0.002272153,0.000252461,0,0.097955062,0.06563999,0.046200454,0.033324918,0.179347826,0.004039384,0.004796768,0.071428571,0.710622711,0.005494505,0.045787546,0.010869565,0,0.206959707,0.310344828,0.084249084,0.056776557,0.075091575,0.743589744,0.034587225,0.186141304,0.110054348,1.136363636,0.033967391,0.070652174,1.777777778,0.463315217,0,3.571428571,22.23076923,0,0,0.009341075,0.087264151,1.1,0,,0.066666667,0.229619565,0.100591716,0,0.00591716,0.365095843,0.259530422,2.120464441,49.93850267,0.476647311,0.325422873,0.259025499,0.160060591,0.12
MOLIERE-1682-MELICERTE94.txt,1682,français,Comédie héroïque,MYRTIL,"{'ACANTE': 1.0, 'TYRÈNE': 0.5, 'DAPHNÉ': 0.3333333333333333, 'ÉROXÈNE': 0.25, 'LYCARSYS': 0.2, 'MYRTIL': 0.16666666666666666, 'MÉLICERTE': 0.14285714285714285, 'CORINNE': 0.125, 'NICANDRE': 0.1111111111111111, 'MOPSE': 0.1}",female,2679,165,0.181410974,0.720164609,0.247480403,0.197586727,0.371040724,0.007541478,0.030165913,0.007541478,0.034690799,0.009049774,0,0,0.291101056,0.051282051,4.075027996,0.146696529,16.23636364,0.242627846,0.806853583,43.99196605,0.192235909,1.962025316,0.043299739,0.225242718,0.151175812,0.053004853,0.046659201,2.840909091,0.121313923,0.045912654,0.014930944,0.078760732,0.016050765,0.010078387,0.014930944,0.003359462,0.001119821,0,0.101530422,0.069802165,0.051885032,0.029488615,0.16255144,0.002612915,0.005599104,0.022857143,0.731428571,0.014285714,0.051428571,0.024691358,0,0.131428571,1.714285714,0.074285714,0.074285714,0.085714286,0.754285714,0.028368794,0.156378601,0.109053498,7.8,0.074074074,0.096707819,8,0.495884774,0,3.85915493,26.5,0,0,0.00933184,0.084175084,8,6,,0.035714286,0.139917695,0.058823529,0.058823529,0.073529412,0.339008443,0.264277716,2.230078563,49.9497947,0.452407615,0.299365435,0.253826054,0.154535274,0.277777778
MOLIERE-1682-MELICERTE94.txt,1682,français,Comédie héroïque,MYRTIL,"{'ACANTE': 1.0, 'TYRÈNE': 0.5, 'DAPHNÉ': 0.3333333333333333, 'ÉROXÈNE': 0.25, 'LYCARSYS': 0.2, 'MYRTIL': 0.16666666666666666, 'MÉLICERTE': 0.14285714285714285, 'CORINNE': 0.125, 'NICANDRE': 0.1111111111111111, 'MOPSE': 0.1}",male,2980,194,0.187919463,0.716071429,0.259060403,0.165803109,0.392487047,0.014248705,0.031088083,0.018134715,0.059585492,0.011658031,0,0,0.238341969,0.06865285,4.087248322,0.15033557,15.36082474,0.236241611,0.824483776,44.35154721,0.20738255,1.336,0.046644295,0.224919094,0.14966443,0.054362416,0.044295302,2.4,0.115436242,0.036912752,0.016778523,0.08557047,0.01409396,0.007718121,0.012080537,0.003691275,0.00033557,0,0.094630872,0.06409396,0.052348993,0.039261745,0.208928571,0.003691275,0.007718121,0.072319202,0.720698254,0.02244389,0.014962594,0.030357143,0,0.179551122,0.454545455,0.069825436,0.057356608,0.087281796,0.755610973,0.02852349,0.151785714,0.089285714,2.466666667,0.058928571,0.076785714,3.125,0.471428571,0,3.313953488,23.25,0,0,0.009060403,0.088815789,1.75,2.5,,0.1,0.144642857,0.074074074,0.012345679,0.012345679,0.353034044,0.266107383,2.203777336,49.9497947,0.480872483,0.32147651,0.252348993,0.148993289,1.5
MOLINE-1765-INCONNUE104.txt,1765,français,Comédie,LE MARQUIS DE FLORIVAL,"{'LE BARON': 1.0, 'LE MARQUIS DE FLORIVAL': 0.5, 'CLARISSE': 0.3333333333333333, 'LE VICOMTE': 0.25, 'JEANNETTE': 0.2, 'ZERBINE': 0.16666666666666666, 'FABRICE': 0.14285714285714285, 'PLUSIEURS DOMESTIQUES': 0.125}",female,2648,375,0.203172205,0.775092937,0.297583082,0.23857868,0.189086294,0.031725888,0.03680203,0.173857868,0.034263959,0.03680203,0,0,0.192893401,0.065989848,4.285120846,0.196374622,7.061333333,0.244335347,0.825037707,44.08060335,0.216389728,4.015151515,0.083081571,0.383944154,0.158610272,0.044939577,0.039652568,2.56097561,0.115558912,0.042296073,0.009441088,0.074773414,0.016993958,0.008685801,0.009441088,0.003398792,0.000755287,0,0.077416918,0.042296073,0.053625378,0.028323263,0.139405204,0.000377644,0.017749245,0.043165468,0.729016787,0.011990408,0.009592326,0.013011152,0,0.122302158,1.333333333,0.081534772,0.059952038,0.119904077,0.714628297,0.029833837,0.146840149,0.091078067,2.727272727,0.048327138,0.072490706,2.714285714,0.475836431,0,4.101694915,74,0,0,0.010574018,0.122807018,5,0,45.5,0.007142857,0.213754647,0.069565217,0,0,0.525066327,0.284365559,1.939457203,49.91125378,0.494335347,0.320996979,0.192975831,0.122356495,1.25
MOLINE-1765-INCONNUE104.txt,1765,français,Comédie,LE MARQUIS DE FLORIVAL,"{'LE BARON': 1.0, 'LE MARQUIS DE FLORIVAL': 0.5, 'CLARISSE': 0.3333333333333333, 'LE VICOMTE': 0.25, 'JEANNETTE': 0.2, 'ZERBINE': 0.16666666666666666, 'FABRICE': 0.14285714285714285, 'PLUSIEURS DOMESTIQUES': 0.125}",male,3477,497,0.204486626,0.772151899,0.312913431,0.250919118,0.227941176,0.017463235,0.039522059,0.144301471,0.034007353,0.036764706,0,0.000919118,0.201286765,0.046875,4.27840092,0.182628703,6.995975855,0.230371009,0.840213049,45.28854783,0.216853609,3.188118812,0.083692839,0.385941645,0.155593903,0.038251366,0.036238136,3.705882353,0.112453264,0.054932413,0.008052919,0.079091171,0.015243026,0.008628128,0.007765315,0.00402646,0,0,0.08311763,0.043428243,0.047167098,0.033649698,0.164556962,0.000575209,0.014092609,0.049180328,0.681238616,0.009107468,0.023679417,0.018284107,0,0.136612022,0.636363636,0.076502732,0.047358834,0.158469945,0.699453552,0.027322404,0.133614627,0.075949367,2.4,0.05625879,0.085794655,2.333333333,0.496483826,0,7.4,48.7,0.000287604,0.003174603,0.012079379,0.133333333,2.2,2.571428571,,0.05,0.278481013,0.055555556,0.005050505,0.01010101,0.49834231,0.295657176,1.945686901,49.91125378,0.500431406,0.323267184,0.198446937,0.121368996,0.384615385
MONCRIF-1737-ABDERITES107.txt,1737,français,Comédie,NICANDRE,"{'NICANDRE': 1.0, 'ANAXIMÈNE': 0.5, 'PHORBAS': 0.3333333333333333, 'MIRTO': 0.25, 'CARITE': 0.2, 'LISIS': 0.16666666666666666, 'ARISTÈME': 0.14285714285714285, 'TERGALION': 0.125, 'DROMON': 0.1111111111111111, 'UN ESCLAVE': 0.1, 'PROLOGUE': 0.09090909090909091, 'THALIE': 0.08333333333333333, ""L'"": 0.07692307692307693, 'VÉNUS': 0.07142857142857142, ""C'EST VOUS ACCRÉDITER"": 0.06666666666666667, ""D'UN CHARME DANS L'ESPRIT ET DANS LE CARACTÈRE"": 0.0625, ""D'"": 0.058823529411764705}",female,1109,94,0.184851217,0.726829268,0.311091073,0.188405797,0.342028986,0.034782609,0.04057971,0.046376812,0.028985507,0.008695652,0.005797101,0,0.255072464,0.049275362,4.395852119,0.19116321,11.79787234,0.335437331,0.780193237,45.00248607,0.18845807,1.65625,0.047790803,0.253588517,0.163210099,0.064923354,0.048692516,1.741935484,0.125338142,0.03606853,0.009017133,0.089269612,0.025247971,0.00541028,0.012623986,0.00541028,0.00270514,0,0.11361587,0.04147881,0.042380523,0.019837692,0.107317073,0,0.006311993,0.053691275,0.563758389,0.020134228,0.147651007,0.058536585,0,0.281879195,0.5,0.020134228,0.134228188,0.093959732,0.738255034,0.028854824,0.156097561,0.097560976,1.6,0.034146341,0.043902439,6,0.448780488,0,2.657894737,93,0,0,0.009017133,0.07751938,,0,,0.166666667,0.146341463,0.033333333,0,0,0.365583304,0.255184851,2.056994819,49.95761948,0.4625789,0.306582507,0.239855726,0.178539225,0.136363636
MONCRIF-1737-ABDERITES107.txt,1737,français,Comédie,NICANDRE,"{'NICANDRE': 1.0, 'ANAXIMÈNE': 0.5, 'PHORBAS': 0.3333333333333333, 'MIRTO': 0.25, 'CARITE': 0.2, 'LISIS': 0.16666666666666666, 'ARISTÈME': 0.14285714285714285, 'TERGALION': 0.125, 'DROMON': 0.1111111111111111, 'UN ESCLAVE': 0.1, 'PROLOGUE': 0.09090909090909091, 'THALIE': 0.08333333333333333, ""L'"": 0.07692307692307693, 'VÉNUS': 0.07142857142857142, ""C'EST VOUS ACCRÉDITER"": 0.06666666666666667, ""D'UN CHARME DANS L'ESPRIT ET DANS LE CARACTÈRE"": 0.0625, ""D'"": 0.058823529411764705}",male,3822,437,0.181580324,0.71037464,0.30952381,0.239222316,0.28909552,0.031276416,0.038038884,0.071005917,0.041420118,0.018596788,0.006762468,0,0.217244294,0.047337278,4.434327577,0.215070644,8.745995423,0.27681842,0.864624506,52.97304297,0.146258503,1.530612245,0.035321821,0.241502683,0.191522763,0.088697017,0.080324437,2.951923077,0.1425955,0.03192046,0.008895866,0.057823129,0.016483516,0.008110937,0.012035583,0.005756149,0.001831502,0,0.108058608,0.039246468,0.053636839,0.009942439,0.054755043,0.003663004,0.006541078,0.038539554,0.673427992,0.030425963,0.046653144,0.064841499,0,0.188640974,1.142857143,0.054766734,0.077079108,0.125760649,0.748478702,0.023024594,0.126801153,0.087896254,1.818181818,0.034582133,0.064841499,2,0.465417867,0,3.833333333,23.27777778,0.000523286,0.004524887,0.011512297,0.099547511,,0,71,0.066666667,0.134005764,0.043010753,0.053763441,0.064516129,0.369540716,0.202773417,1.748948107,49.95761948,0.385661957,0.227106227,0.245944532,0.196755625,0.652173913
MONTGAUDIER-1654-NATALIE122.txt,1654,français,Tragédie,NATALIE,"{'ADRIAN': 1.0, 'NATALIE': 0.5, 'FAUSTE': 0.3333333333333333, 'THÉODORE': 0.25, 'MAXIMIAN': 0.2, 'APOLLINAIRE': 0.16666666666666666, 'PLACIDE': 0.14285714285714285, 'MARTIAN': 0.125}",female,6532,208,0.16503368,0.709647495,0.172229026,0.146666667,0.320888889,0.034666667,0.004444444,0.008,0.025777778,0.004444444,0,0,0.386666667,0.068444444,4.3089406,0.186007348,31.40384615,0.245713411,0.887665198,54.9782472,0.128291488,2,0.033680343,0.262529833,0.204378445,0.084047765,0.073484385,3.116883117,0.152327006,0.055419473,0.01240049,0.067819963,0.020055113,0.006889161,0.008573178,0.000918555,0.001071647,0,0.111298224,0.059093693,0.067973056,0.025872627,0.1567718,0.000153092,0.002143295,0.052287582,0.609150327,0.036601307,0.052287582,0.054730983,0,0.197385621,1,0.08496732,0.078431373,0.079738562,0.695424837,0.019289651,0.116883117,0.082560297,2.666666667,0.050092764,0.073283859,4.4,0.508348794,0,4.35106383,11.23529412,0.00061237,0.004854369,0.007960808,0.063106796,2.75,0,77,0.333333333,0.127087199,0.04379562,0.01459854,0.02919708,0.306683405,0.210655236,1.895151264,50.05220453,0.361145132,0.215401102,0.280312309,0.195345989,0.7
MONTGAUDIER-1654-NATALIE122.txt,1654,français,Tragédie,NATALIE,"{'ADRIAN': 1.0, 'NATALIE': 0.5, 'FAUSTE': 0.3333333333333333, 'THÉODORE': 0.25, 'MAXIMIAN': 0.2, 'APOLLINAIRE': 0.16666666666666666, 'PLACIDE': 0.14285714285714285, 'MARTIAN': 0.125}",male,8373,246,0.1633823,0.722222222,0.174011704,0.128345916,0.317776253,0.029512697,0.008922443,0.00754976,0.028140014,0.004804393,0,0,0.424159231,0.050789293,4.32831721,0.195389944,34.03658537,0.221187149,0.89422453,54.07860788,0.138540547,2.514705882,0.032843664,0.237068966,0.195270512,0.086110116,0.073092082,2.55,0.149169951,0.048489191,0.010390541,0.067001075,0.020303356,0.005732712,0.006807596,0.002508062,0.001074884,0,0.10151678,0.074764123,0.063656993,0.022333692,0.136695906,0.001791473,0.001313747,0.076923077,0.636639676,0.026315789,0.042510121,0.043859649,0,0.201417004,0.666666667,0.112348178,0.072874494,0.066801619,0.678137652,0.017556431,0.10745614,0.072368421,2.548387097,0.059210526,0.074561404,2.681818182,0.524853801,0,3.46875,8.461538462,0.000358295,0.00304878,0.009912815,0.084349593,2.555555556,4.5,,0.111111111,0.141081871,0.041450777,0.041450777,0.051813472,0.305411936,0.213065807,1.959373959,50.05220453,0.368923922,0.223098053,0.28472471,0.187626896,0.619047619
MUSSET-1834-CAPRICES127.txt,1834,français,Comédie,OCTAVE,"{'CLAUDIO': 1.0, 'MARIANNE': 0.5, 'COELIO': 0.3333333333333333, 'OCTAVE': 0.25, 'TIBIA': 0.2, 'CIUTA': 0.16666666666666666, 'HERMIA': 0.14285714285714285, 'DOMESTIQUES': 0.125, 'MALVOLIO': 0.1111111111111111}",female,2674,240,0.181750187,0.777777778,0.270381451,0.165975104,0.243430152,0.033195021,0.009681881,0.051175657,0.113416321,0.001383126,0,0.001383126,0.237897649,0.142461964,4.110321616,0.145474944,11.14166667,0.251682872,0.813333333,45.13899601,0.209050112,1.301075269,0.044128646,0.211091234,0.153702319,0.0710546,0.051982049,1.654761905,0.127524308,0.037023186,0.013462977,0.078534031,0.01907255,0.009349289,0.013836948,0.003739716,0.001495886,0,0.099850411,0.05684368,0.042258788,0.033657442,0.185185185,0.001869858,0.003739716,0.055555556,0.600529101,0.026455026,0.084656085,0.024691358,0,0.216931217,0.269230769,0.103174603,0.084656085,0.119047619,0.648148148,0.030291698,0.166666667,0.111111111,4.142857143,0.041152263,0.049382716,4,0.45473251,0,2.810526316,20.81818182,0.000373972,0.003378378,0.004861631,0.043918919,7,0,55,0.2,0.125514403,0.081967213,0,0,0.394855537,0.274495138,2.246376812,49.94689604,0.469334331,0.317875841,0.261406133,0.170905011,0.3125
MUSSET-1834-CAPRICES127.txt,1834,français,Comédie,OCTAVE,"{'CLAUDIO': 1.0, 'MARIANNE': 0.5, 'COELIO': 0.3333333333333333, 'OCTAVE': 0.25, 'TIBIA': 0.2, 'CIUTA': 0.16666666666666666, 'HERMIA': 0.14285714285714285, 'DOMESTIQUES': 0.125, 'MALVOLIO': 0.1111111111111111}",male,7499,672,0.177623683,0.793543544,0.258434458,0.210526316,0.25128999,0.059339525,0.00877193,0.062435501,0.07378741,0,0,0.000515996,0.235294118,0.098039216,4.085478064,0.154687292,11.15922619,0.206294173,0.883551674,50.43640619,0.199226564,2.441340782,0.041205494,0.206827309,0.161354847,0.075876784,0.055740765,1.917431193,0.123883184,0.033737832,0.01080144,0.070142686,0.018135751,0.013068409,0.0120016,0.003200427,0.000800107,0.000133351,0.101480197,0.052006934,0.056007468,0.028937192,0.162912913,0.003200427,0.002133618,0.052034059,0.702932829,0.002838221,0.050141911,0.02027027,0,0.153263955,0.357142857,0.084200568,0.064333018,0.077578051,0.729422895,0.032270969,0.181681682,0.121621622,5.818181818,0.03978979,0.055555556,6.571428571,0.415915916,0,2.740310078,23,0.000400053,0.003516999,0.005467396,0.048065651,14,0,34.75,0.025,0.143393393,0.057591623,0.005235602,0.005235602,0.39527988,0.264168556,2.18686074,49.94689604,0.446992932,0.301640219,0.258301107,0.177356981,0.056603774
NADAL-1709-HERODE135.txt,1709,français,Tragédie,ALEXANDRE,"{'HÉRODE': 1.0, 'ALEXANDRE': 0.5, 'ANTIPATER': 0.3333333333333333, 'GLAPHIRA': 0.25, 'SALOMÉ': 0.2, 'THIRRON': 0.16666666666666666, 'NARBAL': 0.14285714285714285, 'PHILON': 0.125, 'ACHAS': 0.1111111111111111, 'PHÉNICE': 0.1, 'PHÉDIME': 0.09090909090909091, 'GARDES': 0.08333333333333333}",female,4391,289,0.169665224,0.73557047,0.249601458,0.148722628,0.285583942,0.072080292,0.031934307,0.025547445,0.062956204,0.026459854,0,0,0.290145985,0.056569343,4.268276019,0.182190845,15.19377163,0.222500569,0.856017998,46.80982694,0.152357094,1.766666667,0.029606012,0.19431988,0.184240492,0.071965384,0.063539057,2.682692308,0.153951264,0.060350717,0.010703712,0.070371214,0.017535869,0.010475974,0.004327033,0.001138693,0.001138693,0,0.10407652,0.04418128,0.053518561,0.024368026,0.143624161,0.001821908,0.003643817,0.023722628,0.72080292,0.023722628,0.023722628,0.038926174,0,0.122262774,1.2,0.085766423,0.049270073,0.120437956,0.717153285,0.01571396,0.09261745,0.063087248,3.266666667,0.056375839,0.083221477,2.818181818,0.506040268,0,4.515625,19.64285714,0.000455477,0.003992016,0.007287634,0.063872255,3,2.5,,0.013888889,0.11409396,0,0.011764706,0.035294118,0.344153685,0.240719654,1.967824968,50.0088818,0.392393532,0.238442268,0.244591209,0.176041904,1
NADAL-1709-HERODE135.txt,1709,français,Tragédie,ALEXANDRE,"{'HÉRODE': 1.0, 'ALEXANDRE': 0.5, 'ANTIPATER': 0.3333333333333333, 'GLAPHIRA': 0.25, 'SALOMÉ': 0.2, 'THIRRON': 0.16666666666666666, 'NARBAL': 0.14285714285714285, 'PHILON': 0.125, 'ACHAS': 0.1111111111111111, 'PHÉNICE': 0.1, 'PHÉDIME': 0.09090909090909091, 'GARDES': 0.08333333333333333}",male,9748,674,0.162392286,0.734680985,0.259745589,0.136650869,0.313981043,0.050552923,0.038704581,0.035939968,0.071484992,0.023301738,0,0.000394945,0.262638231,0.066350711,4.222712351,0.173163726,14.46290801,0.171932704,0.883684621,47.91455923,0.160032827,2.492307692,0.042162495,0.263461538,0.191936808,0.072527698,0.06719327,3.679775281,0.151826016,0.061961428,0.008411982,0.06319245,0.017439475,0.008924908,0.00359048,0.001949118,0.001743947,0,0.108022158,0.047189167,0.051292573,0.020414444,0.125710676,0.001025851,0.003693065,0.021496131,0.717970765,0.040412726,0.042132416,0.04548326,0,0.174548581,0.842105263,0.101461737,0.062768702,0.081685297,0.724849527,0.013438654,0.082754264,0.043588124,2.741935484,0.050536955,0.072646873,2.80952381,0.558433354,0,5.554112554,11.96153846,0.000718096,0.006029285,0.009745589,0.081826012,2.666666667,3.6,180,0.166666667,0.149084018,0,0.012711864,0.012711864,0.363596924,0.248358638,1.921829763,50.0088818,0.385617563,0.236663931,0.248153467,0.180549856,0.959183673
NADAL-1723-ANTIOCHUS132.txt,1723,français,Tragédie,ANTIOCHUS,"{'ANTIOCHUS': 1.0, 'SALMONE': 0.5, 'MACCABÉE': 0.3333333333333333, 'ZORAÏDE': 0.25, 'AZAËL': 0.2, 'PHOSTIME': 0.16666666666666666, 'ÉLISE': 0.14285714285714285, 'PHOEDIME': 0.125, 'MÉNÉLAÜS': 0.1111111111111111, 'ACHAS': 0.1, 'ALCIME': 0.09090909090909091, 'GARDES': 0.08333333333333333, 'TROUPE DE JUIFS': 0.07692307692307693}",female,4561,344,0.158956369,0.732413793,0.271650954,0.188054883,0.384987893,0.025020178,0.016949153,0.037933818,0.040355125,0.011299435,0.000807103,0,0.245359161,0.049233253,4.136373602,0.165533874,13.25872093,0.222758167,0.860841424,47.27117218,0.142074107,2.772727273,0.025871519,0.182098765,0.199298399,0.076079807,0.072571804,4.298701299,0.161806621,0.075860557,0.010962508,0.058759044,0.017759263,0.011620259,0.004385003,0.002192502,0.001754001,0,0.113571585,0.044288533,0.057662793,0.016443762,0.103448276,0.0004385,0.004604253,0.030131827,0.676082863,0.026365348,0.035781544,0.048275862,0,0.161958569,1.5,0.082862524,0.056497175,0.13559322,0.691148776,0.017759263,0.111724138,0.08,1.666666667,0.049655172,0.077241379,2.272727273,0.492413793,0,6.48,19.23529412,0.000877001,0.006644518,0.010304758,0.07807309,2.333333333,0,,0.25,0.092413793,0,0,0.029850746,0.373386569,0.247314185,1.919216646,50.04110941,0.35978952,0.218592414,0.250383688,0.189651392,0.736842105
NADAL-1723-ANTIOCHUS132.txt,1723,français,Tragédie,ANTIOCHUS,"{'ANTIOCHUS': 1.0, 'SALMONE': 0.5, 'MACCABÉE': 0.3333333333333333, 'ZORAÏDE': 0.25, 'AZAËL': 0.2, 'PHOSTIME': 0.16666666666666666, 'ÉLISE': 0.14285714285714285, 'PHOEDIME': 0.125, 'MÉNÉLAÜS': 0.1111111111111111, 'ACHAS': 0.1, 'ALCIME': 0.09090909090909091, 'GARDES': 0.08333333333333333, 'TROUPE DE JUIFS': 0.07692307692307693}",male,8521,615,0.157493252,0.721311475,0.276141298,0.172970676,0.410539737,0.032299193,0.014449639,0.035699108,0.044623884,0.008924777,0,0,0.22481938,0.055673608,4.275906584,0.18812346,13.85528455,0.19176153,0.882621951,49.59588033,0.140828541,2.144827586,0.030043422,0.213333333,0.196925244,0.07534327,0.069123342,3.68125,0.156084967,0.063607558,0.013261354,0.062199272,0.017134139,0.010327426,0.00528107,0.001877714,0.001760357,0,0.114892618,0.050580918,0.057270273,0.017251496,0.109538003,0.0008215,0.004576928,0.04338843,0.671487603,0.025826446,0.016528926,0.060357675,0,0.145661157,0.863636364,0.09607438,0.064049587,0.128099174,0.672520661,0.016312639,0.103576751,0.063338301,1.4,0.059612519,0.08271237,1.857142857,0.502980626,0,5.435406699,15.18421053,0.000586786,0.004480287,0.011735712,0.089605735,1.733333333,4.4,,0.019607843,0.126676602,0.011764706,0,0,0.354558396,0.231897665,1.933774834,50.04110941,0.360521066,0.219340453,0.258068302,0.190235888,1.5625
NADAL-1725-MARIAMNE136.txt,1725,français,Tragédie,HÉRODE,"{'HÉRODE': 1.0, 'MARIAMNE': 0.5, 'ALEXANDRE': 0.3333333333333333, 'SALOMÉ': 0.25, 'SOËSME': 0.2, 'THARÈS': 0.16666666666666666, 'ALCIME': 0.14285714285714285, 'ACHAS': 0.125, 'PHOEDIME': 0.1111111111111111, 'ÉLISE': 0.1, 'ASSISTANTS': 0.09090909090909091, 'GARDES': 0.08333333333333333}",female,5154,387,0.166472643,0.747086247,0.239619713,0.196761134,0.289068826,0.023481781,0.008097166,0.029959514,0.063157895,0.023481781,0,0,0.28582996,0.080161943,4.227590221,0.179084206,13.31782946,0.218277066,0.859803922,48.00309984,0.15871168,2.333333333,0.037252619,0.234718826,0.184710904,0.068102445,0.062281723,3.275510204,0.146100116,0.059371362,0.009313155,0.072370974,0.015909973,0.008925107,0.007760962,0.001940241,0.002328289,0.000388048,0.106713232,0.05258052,0.053162592,0.017268141,0.103729604,0.000582072,0.003104385,0.021840874,0.719188768,0.018720749,0.042121685,0.037296037,0,0.137285491,1.090909091,0.074882995,0.060842434,0.126365055,0.712948518,0.017074117,0.102564103,0.06993007,1.62962963,0.057109557,0.092074592,1.882352941,0.486013986,0,4.992248062,12.82142857,0.000388048,0.003273322,0.007760962,0.065466448,1,2.333333333,28.33333333,0.016949153,0.131701632,0.017699115,0.017699115,0.044247788,0.347576899,0.242918122,2.000552486,50.00601475,0.397555297,0.248156771,0.244664338,0.174815677,0.444444444
NADAL-1725-MARIAMNE136.txt,1725,français,Tragédie,HÉRODE,"{'HÉRODE': 1.0, 'MARIAMNE': 0.5, 'ALEXANDRE': 0.3333333333333333, 'SALOMÉ': 0.25, 'SOËSME': 0.2, 'THARÈS': 0.16666666666666666, 'ALCIME': 0.14285714285714285, 'ACHAS': 0.125, 'PHOEDIME': 0.1111111111111111, 'ÉLISE': 0.1, 'ASSISTANTS': 0.09090909090909091, 'GARDES': 0.08333333333333333}",male,7545,551,0.170178926,0.721183801,0.240821736,0.189873418,0.309301046,0.030269675,0.005503577,0.033021464,0.050632911,0.029719318,0,0,0.281232801,0.07044579,4.245858184,0.184095427,13.69328494,0.199337309,0.884677419,49.43126923,0.152816435,3.754385965,0.049436713,0.323503903,0.192445328,0.072100729,0.063485752,3.17218543,0.154804506,0.065606362,0.011530815,0.063088138,0.017892644,0.009675282,0.005434062,0.002253148,0.002253148,0.000132538,0.10139165,0.054473161,0.056858847,0.015904573,0.093457944,0.000795229,0.003445991,0.021598272,0.6825054,0.024838013,0.060475162,0.037383178,0,0.161987041,0.75,0.083153348,0.066954644,0.087473002,0.70950324,0.015241882,0.089563863,0.064641745,0.909090909,0.07165109,0.098130841,1.139534884,0.49376947,0.001814882,5.288770053,13.89189189,0.000662691,0.005847953,0.008880053,0.078362573,1.19047619,1.538461538,44.25,0.25,0.191588785,0.028455285,0.032520325,0.044715447,0.357474744,0.245990722,1.894005848,50.00601475,0.386083499,0.231146455,0.243870113,0.173492379,0.410714286
NADAL-1731-SAUL139.txt,1731,français,Tragédie,SAÜL,"{'SAÜL': 1.0, 'JONATHAS': 0.5, 'MICHOL': 0.3333333333333333, 'DAVID': 0.25, 'ASSER': 0.2, 'ÉLISE': 0.16666666666666666, 'ACHAS': 0.14285714285714285, 'ISRAÉLITES': 0.125}",female,2848,229,0.173103933,0.720081136,0.273174157,0.14781491,0.356041131,0.03470437,0.007712082,0.059125964,0.077120823,0.010282776,0,0,0.244215938,0.062982005,4.307935393,0.180126404,12.43668122,0.250702247,0.839311334,45.73366616,0.16116573,1.476190476,0.041081461,0.254901961,0.188553371,0.06741573,0.055126404,2.378787879,0.149929775,0.05758427,0.010884831,0.056530899,0.01755618,0.009129213,0.005969101,0.001755618,0.002457865,0,0.105688202,0.046348315,0.061446629,0.014747191,0.085192698,0.001404494,0.009480337,0.030985915,0.684507042,0.030985915,0.014084507,0.040567951,0,0.129577465,0.5,0.101408451,0.05915493,0.138028169,0.647887324,0.012991573,0.07505071,0.048681542,2.636363636,0.06693712,0.089249493,3.125,0.523326572,0,3.802197802,18.08333333,0.000702247,0.006116208,0.010884831,0.094801223,2.5,2.5,23,0.033333333,0.144016227,0.042253521,0,0,0.38005293,0.245435393,1.882524272,50.01141152,0.390800562,0.230688202,0.234199438,0.173103933,2.2
